ID	Time	Envelop	Features	actual_distance	actual_height	hazard	surface	movement	filename
37	26.527,26.575,26.623,26.671,26.719,26.767,26.815,26.863,26.911,26.959,27.007,27.055,27.103,27.151,27.199,27.247,27.295,27.343,27.391,27.439,27.487,27.535,27.583,27.631,27.679,27.727,27.775,27.823,27.871,27.919,27.967,28.015,28.063,28.111,28.159,28.207,28.255,28.303,28.351,28.399	54.0,54.0,54.0,54.0,54.0,55.0,61.0,73.0,87.0,101.0,110.0,114.0,114.0,110.0,103.0,95.0,85.0,76.0,69.0,63.0,60.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	114.0,27.216,0.336,1.152,0.601694915254	4.0	15.0	0	0	1	20160317-111716-4m-curb15-move10.json
38	26.276,26.324,26.372,26.42,26.468,26.516,26.564,26.612,26.66,26.708,26.756,26.804,26.852,26.9,26.948,26.996,27.044,27.092,27.14,27.188,27.236,27.284,27.332,27.38,27.428,27.476,27.524,27.572,27.62,27.668,27.716,27.764,27.812,27.86,27.908,27.956,28.004,28.052,28.1,28.148	53.0,53.0,53.0,53.0,53.0,54.0,59.0,70.0,85.0,98.0,107.0,112.0,111.0,108.0,101.0,92.0,83.0,74.0,67.0,63.0,60.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0	112.0,28.248,0.288,1.104,0.440636474908	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
39	26.084,26.132,26.18,26.228,26.276,26.324,26.372,26.42,26.468,26.516,26.564,26.612,26.66,26.708,26.756,26.804,26.852,26.9,26.948,26.996,27.044,27.092,27.14,27.188,27.236,27.284,27.332,27.38,27.428,27.476,27.524,27.572,27.62,27.668,27.716,27.764,27.812,27.86,27.908,27.956	54.0,53.0,54.0,52.0,54.0,54.0,59.0,71.0,86.0,99.0,108.0,111.0,112.0,108.0,102.0,94.0,85.0,76.0,69.0,63.0,60.0,58.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0	112.0,26.472,0.336,1.008,0.614934114202	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
40	26.09,26.138,26.186,26.234,26.282,26.33,26.378,26.426,26.474,26.522,26.57,26.618,26.666,26.714,26.762,26.81,26.858,26.906,26.954,27.002,27.05,27.098,27.146,27.194,27.242,27.29,27.338,27.386,27.434,27.482,27.53,27.578,27.626,27.674,27.722,27.77,27.818,27.867,27.915,27.963	54.0,53.0,54.0,54.0,53.0,55.0,61.0,75.0,91.0,103.0,112.0,115.0,116.0,113.0,107.0,100.0,91.0,81.0,73.0,66.0,62.0,59.0,58.0,57.0,56.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0	116.0,29.184,0.336,1.008,0.569032258065	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
41	25.945,25.993,26.041,26.089,26.137,26.185,26.233,26.281,26.329,26.377,26.425,26.473,26.521,26.569,26.617,26.665,26.713,26.761,26.809,26.857,26.905,26.953,27.001,27.049,27.097,27.145,27.193,27.241,27.289,27.337,27.385,27.433,27.481,27.529,27.577,27.625,27.673,27.721,27.769,27.817	54.0,54.0,53.0,54.0,54.0,55.0,60.0,70.0,83.0,94.0,100.0,102.0,100.0,95.0,88.0,79.0,71.0,64.0,60.0,58.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0,54.0	102.0,18.024,0.288,0.864,0.643326039387	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
42	25.845,25.894,25.942,25.99,26.038,26.086,26.134,26.182,26.23,26.278,26.326,26.374,26.422,26.47,26.519,26.567,26.615,26.663,26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.144,27.192,27.24,27.288,27.336,27.384,27.432,27.48,27.528,27.576,27.624,27.672,27.72	53.0,53.0,54.0,54.0,53.0,56.0,62.0,73.0,84.0,92.0,98.0,98.0,94.0,89.0,81.0,74.0,67.0,62.0,58.0,57.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0	98.0,17.4225,0.288,0.769,0.606278523026	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
43	25.656,25.704,25.752,25.8,25.848,25.896,25.944,25.992,26.04,26.088,26.136,26.184,26.232,26.28,26.328,26.376,26.424,26.472,26.52,26.568,26.616,26.664,26.712,26.76,26.808,26.856,26.904,26.952,27.0,27.048,27.096,27.144,27.192,27.24,27.288,27.336,27.384,27.432,27.48,27.528	53.0,54.0,54.0,53.0,54.0,55.0,62.0,74.0,88.0,100.0,107.0,109.0,109.0,104.0,98.0,90.0,81.0,73.0,67.0,62.0,60.0,59.0,60.0,60.0,59.0,59.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0	109.0,24.672,0.336,1.104,0.613814756672	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
44	25.564,25.612,25.66,25.708,25.756,25.804,25.852,25.9,25.948,25.996,26.045,26.093,26.141,26.189,26.237,26.285,26.333,26.381,26.429,26.477,26.525,26.573,26.621,26.669,26.717,26.765,26.813,26.861,26.909,26.957,27.005,27.053,27.101,27.149,27.197,27.245,27.293,27.341,27.389,27.437	54.0,54.0,54.0,53.0,54.0,55.0,63.0,79.0,95.0,108.0,116.0,120.0,120.0,118.0,113.0,105.0,95.0,84.0,74.0,67.0,63.0,60.0,59.0,57.0,57.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,54.0,54.0,54.0	120.0,31.5455,0.337,1.153,0.555498027613	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
45	25.33,25.378,25.426,25.474,25.522,25.57,25.618,25.666,25.714,25.762,25.81,25.858,25.906,25.954,26.002,26.05,26.1,26.148,26.196,26.244,26.292,26.34,26.388,26.436,26.484,26.532,26.58,26.628,26.676,26.725,26.773,26.821,26.869,26.917,26.965,27.013,27.061,27.109,27.157,27.205	53.0,54.0,54.0,54.0,54.0,56.0,62.0,74.0,87.0,98.0,104.0,106.0,104.0,98.0,90.0,81.0,73.0,67.0,62.0,59.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,54.0	106.0,21.463,0.288,1.106,0.568130342661	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
46	25.08,25.128,25.176,25.224,25.272,25.32,25.368,25.416,25.464,25.512,25.56,25.608,25.656,25.704,25.752,25.8,25.848,25.896,25.944,25.992,26.04,26.088,26.136,26.184,26.232,26.28,26.328,26.376,26.424,26.472,26.52,26.568,26.616,26.664,26.712,26.76,26.808,26.856,26.904,26.952	53.0,54.0,54.0,54.0,54.0,56.0,63.0,75.0,90.0,102.0,110.0,113.0,112.0,108.0,101.0,92.0,83.0,74.0,66.0,63.0,60.0,59.0,59.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	113.0,24.864,0.288,1.008,0.546268656716	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
47	25.037,25.085,25.133,25.181,25.229,25.277,25.325,25.373,25.421,25.469,25.517,25.565,25.613,25.661,25.709,25.757,25.805,25.853,25.901,25.949,25.997,26.045,26.093,26.141,26.189,26.237,26.285,26.333,26.381,26.429,26.477,26.525,26.573,26.621,26.669,26.717,26.765,26.813,26.861,26.909	54.0,53.0,54.0,54.0,54.0,57.0,63.0,71.0,79.0,82.0,83.0,81.0,78.0,73.0,68.0,64.0,61.0,58.0,56.0,55.0,54.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,54.0,54.0	83.0,10.32,0.24,0.672,0.592592592593	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
48	24.701,24.749,24.797,24.845,24.893,24.941,24.989,25.037,25.085,25.133,25.181,25.229,25.277,25.325,25.373,25.421,25.469,25.517,25.565,25.613,25.661,25.709,25.757,25.805,25.853,25.901,25.949,25.997,26.045,26.093,26.141,26.189,26.237,26.285,26.333,26.381,26.429,26.477,26.525,26.573	54.0,53.0,54.0,54.0,54.0,56.0,66.0,86.0,105.0,119.0,129.0,134.0,135.0,133.0,129.0,123.0,114.0,103.0,90.0,78.0,71.0,66.0,64.0,62.0,61.0,60.0,59.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	135.0,49.416,0.336,1.248,0.393098782138	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
49	24.952,25.0,25.048,25.096,25.144,25.192,25.24,25.288,25.336,25.384,25.432,25.48,25.528,25.576,25.624,25.672,25.72,25.768,25.816,25.864,25.912,25.96,26.008,26.056,26.104,26.152,26.2,26.248,26.296,26.344,26.392,26.44,26.488,26.536,26.584,26.632,26.68,26.728,26.776,26.824	54.0,54.0,54.0,55.0,55.0,56.0,63.0,72.0,82.0,88.0,89.0,89.0,86.0,80.0,74.0,68.0,64.0,60.0,58.0,58.0,57.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	89.0,13.44,0.288,0.96,0.647058823529	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
50	24.814,24.862,24.91,24.958,25.006,25.055,25.103,25.151,25.199,25.247,25.295,25.343,25.391,25.439,25.487,25.535,25.583,25.631,25.68,25.728,25.776,25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688	54.0,54.0,54.0,54.0,54.0,56.0,68.0,88.0,107.0,120.0,129.0,134.0,135.0,133.0,130.0,124.0,115.0,104.0,91.0,80.0,72.0,66.0,64.0,63.0,62.0,61.0,59.0,58.0,56.0,56.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0	135.0,46.0255,0.336,1.201,0.434643018562	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
51	24.909,24.957,25.005,25.053,25.101,25.149,25.197,25.245,25.293,25.341,25.389,25.437,25.485,25.533,25.581,25.629,25.677,25.725,25.773,25.821,25.869,25.917,25.965,26.013,26.061,26.109,26.157,26.205,26.253,26.301,26.349,26.397,26.445,26.493,26.541,26.589,26.637,26.685,26.733,26.781	54.0,54.0,54.0,54.0,54.0,55.0,59.0,76.0,97.0,114.0,126.0,134.0,138.0,138.0,136.0,132.0,125.0,115.0,103.0,90.0,78.0,70.0,65.0,63.0,62.0,61.0,60.0,58.0,58.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0	138.0,48.504,0.384,1.392,0.505961251863	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
52	24.975,25.023,25.071,25.119,25.167,25.215,25.263,25.311,25.359,25.407,25.455,25.503,25.551,25.599,25.647,25.695,25.743,25.791,25.839,25.887,25.935,25.983,26.031,26.079,26.127,26.175,26.223,26.271,26.319,26.367,26.415,26.463,26.511,26.559,26.607,26.655,26.703,26.751,26.799,26.847	53.0,54.0,54.0,54.0,54.0,55.0,59.0,69.0,85.0,100.0,109.0,116.0,117.0,115.0,111.0,104.0,94.0,85.0,75.0,68.0,63.0,60.0,58.0,57.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0	117.0,28.512,0.336,1.104,0.605405405405	4.0	10.0	0	0	1	20160317-110330-4m-curb10-move10.json
53	26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.504,27.552,27.6,27.648,27.696,27.744,27.792,27.84,27.888,27.936,27.984,28.032,28.08,28.128,28.176,28.224,28.272,28.32	53.0,53.0,53.0,53.0,53.0,54.0,60.0,72.0,88.0,100.0,108.0,111.0,111.0,107.0,100.0,91.0,81.0,72.0,66.0,61.0,59.0,57.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	111.0,25.44,0.336,1.104,0.635802469136	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
54	26.499,26.547,26.595,26.643,26.691,26.739,26.787,26.835,26.883,26.931,26.979,27.027,27.075,27.123,27.171,27.219,27.267,27.315,27.363,27.411,27.459,27.507,27.555,27.603,27.651,27.699,27.747,27.795,27.843,27.891,27.939,27.987,28.035,28.083,28.131,28.179,28.227,28.275,28.323,28.371	53.0,53.0,53.0,53.0,53.0,55.0,65.0,83.0,101.0,114.0,122.0,126.0,126.0,123.0,118.0,110.0,99.0,87.0,77.0,69.0,64.0,61.0,59.0,58.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	126.0,39.768,0.336,1.2,0.461199294533	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
55	26.547,26.595,26.643,26.691,26.739,26.787,26.835,26.883,26.931,26.979,27.027,27.075,27.123,27.171,27.219,27.267,27.315,27.363,27.411,27.459,27.507,27.555,27.603,27.651,27.699,27.747,27.795,27.843,27.891,27.939,27.987,28.035,28.083,28.131,28.179,28.227,28.275,28.323,28.371,28.419	53.0,53.0,53.0,53.0,53.0,56.0,63.0,76.0,89.0,100.0,106.0,107.0,104.0,98.0,90.0,81.0,73.0,67.0,63.0,60.0,58.0,57.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	107.0,22.944,0.288,1.152,0.557003257329	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
56	26.596,26.644,26.692,26.74,26.788,26.836,26.884,26.932,26.98,27.028,27.076,27.124,27.172,27.22,27.268,27.316,27.364,27.412,27.46,27.508,27.556,27.604,27.652,27.7,27.748,27.796,27.844,27.892,27.94,27.988,28.036,28.084,28.132,28.18,28.228,28.276,28.324,28.372,28.42,28.468	53.0,53.0,53.0,53.0,54.0,58.0,69.0,84.0,98.0,107.0,112.0,114.0,112.0,108.0,101.0,92.0,82.0,73.0,65.0,60.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	114.0,27.816,0.288,1.104,0.519003931848	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
57	26.454,26.502,26.55,26.598,26.646,26.694,26.742,26.79,26.838,26.886,26.934,26.982,27.03,27.078,27.126,27.174,27.222,27.27,27.318,27.366,27.414,27.462,27.51,27.558,27.606,27.654,27.702,27.75,27.798,27.846,27.894,27.942,27.99,28.038,28.086,28.134,28.182,28.23,28.278,28.326	53.0,53.0,53.0,53.0,53.0,56.0,66.0,81.0,95.0,104.0,110.0,111.0,109.0,103.0,95.0,86.0,77.0,69.0,63.0,59.0,57.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	111.0,23.352,0.288,1.008,0.602965403624	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
58	26.414,26.462,26.51,26.558,26.606,26.654,26.702,26.75,26.798,26.846,26.894,26.942,26.99,27.038,27.086,27.134,27.182,27.23,27.278,27.326,27.374,27.422,27.47,27.518,27.566,27.614,27.662,27.71,27.758,27.806,27.854,27.902,27.95,27.998,28.046,28.094,28.142,28.19,28.238,28.286	53.0,53.0,53.0,53.0,53.0,55.0,60.0,69.0,77.0,85.0,88.0,88.0,86.0,81.0,75.0,69.0,64.0,60.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	88.0,14.904,0.288,0.912,0.548628428928	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
59	26.271,26.319,26.367,26.415,26.463,26.511,26.559,26.607,26.655,26.703,26.751,26.799,26.847,26.895,26.943,26.991,27.039,27.087,27.135,27.183,27.231,27.279,27.327,27.375,27.423,27.471,27.519,27.567,27.615,27.663,27.711,27.759,27.807,27.855,27.903,27.951,27.999,28.047,28.095,28.143	53.0,54.0,54.0,53.0,54.0,56.0,68.0,88.0,106.0,118.0,125.0,129.0,130.0,128.0,125.0,119.0,110.0,98.0,86.0,75.0,67.0,63.0,61.0,60.0,59.0,58.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0	130.0,45.504,0.336,1.392,0.419161676647	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
60	26.271,26.319,26.367,26.415,26.463,26.511,26.559,26.607,26.655,26.703,26.751,26.799,26.847,26.895,26.943,26.991,27.039,27.087,27.135,27.183,27.231,27.279,27.327,27.375,27.423,27.471,27.519,27.567,27.615,27.663,27.711,27.759,27.807,27.855,27.903,27.951,27.999,28.047,28.095,28.143	54.0,53.0,53.0,53.0,54.0,57.0,70.0,87.0,101.0,110.0,117.0,119.0,116.0,111.0,103.0,93.0,83.0,74.0,67.0,65.0,62.0,59.0,58.0,56.0,55.0,55.0,54.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0	119.0,31.752,0.288,1.344,0.46511627907	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
61	26.272,26.32,26.368,26.416,26.464,26.512,26.56,26.608,26.656,26.704,26.752,26.8,26.848,26.896,26.944,26.992,27.04,27.088,27.136,27.184,27.232,27.28,27.328,27.376,27.424,27.472,27.52,27.568,27.616,27.664,27.712,27.76,27.808,27.856,27.904,27.952,28.0,28.048,28.096,28.144	53.0,53.0,53.0,53.0,54.0,56.0,67.0,83.0,100.0,112.0,119.0,122.0,121.0,117.0,111.0,102.0,91.0,81.0,72.0,67.0,63.0,61.0,60.0,58.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	122.0,37.488,0.288,1.296,0.382300884956	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
62	26.079,26.127,26.175,26.223,26.271,26.319,26.367,26.415,26.463,26.511,26.559,26.607,26.655,26.703,26.751,26.799,26.847,26.895,26.943,26.991,27.039,27.087,27.135,27.183,27.231,27.279,27.327,27.375,27.423,27.471,27.519,27.567,27.615,27.663,27.711,27.759,27.807,27.855,27.903,27.951	53.0,53.0,53.0,53.0,53.0,55.0,65.0,81.0,98.0,111.0,119.0,123.0,122.0,120.0,114.0,106.0,95.0,84.0,74.0,67.0,62.0,59.0,59.0,58.0,57.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	123.0,30.096,0.288,1.296,0.525547445255	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
63	26.127,26.175,26.223,26.271,26.319,26.367,26.415,26.463,26.511,26.559,26.607,26.655,26.703,26.751,26.799,26.847,26.895,26.943,26.991,27.039,27.087,27.135,27.183,27.231,27.279,27.327,27.375,27.423,27.471,27.519,27.567,27.615,27.663,27.711,27.759,27.807,27.855,27.903,27.951,27.999	53.0,53.0,53.0,53.0,53.0,54.0,60.0,73.0,89.0,102.0,111.0,116.0,116.0,114.0,108.0,99.0,88.0,78.0,70.0,64.0,60.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	116.0,30.816,0.336,1.056,0.534050179211	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
64	26.081,26.129,26.177,26.225,26.273,26.321,26.369,26.417,26.465,26.513,26.561,26.609,26.657,26.705,26.753,26.801,26.849,26.897,26.945,26.993,27.041,27.089,27.137,27.185,27.233,27.281,27.329,27.377,27.425,27.473,27.521,27.569,27.617,27.665,27.713,27.761,27.809,27.857,27.905,27.953	53.0,53.0,53.0,53.0,54.0,57.0,68.0,83.0,97.0,106.0,111.0,111.0,109.0,103.0,95.0,86.0,77.0,70.0,64.0,60.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	111.0,26.328,0.288,1.152,0.504801097394	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
65	26.08,26.128,26.176,26.224,26.272,26.32,26.368,26.416,26.464,26.512,26.56,26.608,26.656,26.704,26.752,26.8,26.848,26.896,26.944,26.992,27.04,27.088,27.136,27.184,27.232,27.28,27.328,27.376,27.424,27.472,27.52,27.568,27.616,27.664,27.712,27.76,27.808,27.856,27.904,27.952	53.0,53.0,53.0,53.0,55.0,58.0,64.0,71.0,77.0,80.0,79.0,76.0,72.0,68.0,64.0,61.0,59.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	80.0,10.2,0.192,1.104,0.430976430976	4.0	10.0	0	0	1	20160317-105219-4m-curb10-move10.json
66	26.008,26.056,26.104,26.152,26.2,26.248,26.296,26.344,26.392,26.44,26.488,26.536,26.584,26.633,26.681,26.729,26.777,26.825,26.873,26.921,26.969,27.017,27.065,27.113,27.161,27.209,27.258,27.306,27.354,27.402,27.45,27.498,27.546,27.594,27.642,27.69,27.738,27.786,27.834,27.883	53.0,54.0,54.0,54.0,54.0,57.0,63.0,73.0,83.0,91.0,96.0,96.0,92.0,86.0,80.0,73.0,66.0,62.0,59.0,57.0,56.0,56.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	96.0,17.206,0.288,0.865,0.593443230228	4.0	10.0	0	0	1	20160317-105445-4m-curb10-move10.json
67	26.103,26.151,26.199,26.247,26.295,26.343,26.391,26.439,26.487,26.535,26.583,26.631,26.679,26.727,26.775,26.823,26.871,26.919,26.967,27.015,27.063,27.111,27.159,27.207,27.255,27.303,27.351,27.399,27.447,27.495,27.543,27.591,27.639,27.687,27.735,27.783,27.831,27.879,27.927,27.975	54.0,54.0,54.0,54.0,54.0,55.0,61.0,75.0,91.0,104.0,113.0,117.0,117.0,115.0,109.0,101.0,90.0,80.0,72.0,65.0,61.0,59.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	117.0,28.416,0.336,1.152,0.606512890095	4.0	10.0	0	0	1	20160317-105445-4m-curb10-move10.json
68	26.389,26.437,26.485,26.534,26.582,26.63,26.678,26.726,26.774,26.822,26.87,26.918,26.966,27.014,27.062,27.11,27.158,27.206,27.254,27.302,27.35,27.398,27.446,27.494,27.542,27.59,27.638,27.686,27.734,27.782,27.83,27.878,27.926,27.974,28.022,28.07,28.118,28.166,28.214,28.262	54.0,53.0,54.0,54.0,54.0,55.0,60.0,70.0,82.0,93.0,100.0,104.0,105.0,102.0,97.0,90.0,82.0,75.0,68.0,62.0,60.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	105.0,22.128,0.336,1.104,0.652329749104	4.0	10.0	0	0	1	20160317-105445-4m-curb10-move10.json
69	26.455,26.503,26.551,26.599,26.647,26.695,26.743,26.791,26.839,26.887,26.935,26.983,27.031,27.079,27.127,27.175,27.223,27.271,27.319,27.367,27.415,27.463,27.511,27.559,27.607,27.655,27.703,27.751,27.799,27.847,27.895,27.943,27.991,28.039,28.087,28.135,28.183,28.231,28.279,28.327	54.0,54.0,53.0,54.0,54.0,56.0,63.0,74.0,87.0,98.0,104.0,107.0,107.0,103.0,98.0,90.0,83.0,75.0,68.0,64.0,60.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0	107.0,24.336,0.336,1.056,0.606973058637	4.0	10.0	0	0	1	20160317-105445-4m-curb10-move10.json
70	26.434,26.482,26.53,26.578,26.626,26.674,26.722,26.77,26.818,26.866,26.914,26.962,27.01,27.058,27.106,27.154,27.202,27.25,27.298,27.346,27.394,27.442,27.49,27.538,27.586,27.634,27.682,27.73,27.778,27.826,27.874,27.922,27.97,28.018,28.066,28.114,28.162,28.21,28.258,28.306	53.0,54.0,54.0,54.0,54.0,55.0,59.0,67.0,76.0,86.0,93.0,95.0,94.0,90.0,84.0,77.0,70.0,64.0,60.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0	95.0,15.504,0.288,0.96,0.639593908629	4.0	10.0	0	0	1	20160317-105445-4m-curb10-move10.json
71	26.488,26.536,26.584,26.632,26.68,26.728,26.776,26.824,26.872,26.92,26.968,27.016,27.064,27.112,27.16,27.208,27.256,27.304,27.352,27.4,27.448,27.496,27.544,27.592,27.64,27.688,27.736,27.784,27.832,27.88,27.928,27.976,28.024,28.073,28.121,28.169,28.217,28.265,28.313,28.361	53.0,54.0,53.0,54.0,55.0,58.0,66.0,78.0,89.0,97.0,99.0,99.0,94.0,88.0,81.0,73.0,66.0,61.0,58.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	99.0,18.456,0.288,0.96,0.605427974948	4.0	10.0	0	0	1	20160317-105445-4m-curb10-move10.json
72	26.439,26.487,26.535,26.583,26.631,26.679,26.727,26.775,26.823,26.871,26.919,26.967,27.015,27.063,27.111,27.159,27.207,27.255,27.303,27.351,27.399,27.447,27.495,27.543,27.591,27.639,27.687,27.735,27.783,27.831,27.879,27.927,27.975,28.023,28.071,28.119,28.167,28.215,28.263,28.311	54.0,53.0,54.0,54.0,54.0,56.0,62.0,73.0,87.0,97.0,105.0,108.0,109.0,109.0,105.0,99.0,91.0,82.0,73.0,66.0,61.0,58.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	109.0,24.696,0.384,0.96,0.789565217391	4.0	10.0	0	0	1	20160317-105445-4m-curb10-move10.json
